QGC WPL 110
0	1	0	16	0	0	0	0	60.0025609	27.8572917	0.000000	1
1	0	3	22	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	1.000000	1
2	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00259700	27.85729150	1.000000	1
3	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
4	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00259700	27.85725550	1.000000	1
5	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00261500	27.85725550	1.000000	1
6	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
7	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85725550	1.000000	1
8	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85720150	1.000000	1
9	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
10	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85714750	1.000000	1
11	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
12	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85725550	1.000000	1
13	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00263300	27.85725550	1.000000	1
14	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00263300	27.85729150	1.000000	1
15	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85729150	1.000000	1
16	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
17	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85714750	1.000000	1
18	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
19	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85711150	1.000000	1
20	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00261500	27.85711150	1.000000	1
21	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
22	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00259700	27.85711150	1.000000	1
23	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00259700	27.85707550	1.000000	1
24	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
25	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85707550	1.000000	1
26	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85702150	1.000000	1
27	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
28	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85698550	1.000000	1
29	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85698550	1.000000	1
30	0	3	93	3.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
31	0	3	183	5.00000000	1200.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
32	0	3	93	1.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
33	0	3	183	5.00000000	1800.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
34	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00256100	27.85698550	1.000000	1
35	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00256100	27.85711150	1.000000	1
36	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85711150	1.000000	1
37	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85729150	1.000000	1
38	0	3	16	0.00000000	0.00000000	0.00000000	0.00000000	60.00256100	27.85729150	1.000000	1
39	0	3	21	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.000000	1
40	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00259700	27.85729150	0.000000	1
41	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00261500	27.85725550	0.000000	1
42	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85720150	0.000000	1
43	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85714750	0.000000	1
44	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85729150	0.000000	1
45	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85714750	0.000000	1
46	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00261500	27.85711150	0.000000	1
47	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00259700	27.85707550	0.000000	1
48	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00258800	27.85702150	0.000000	1
49	0	3	201	0.00000000	0.00000000	0.00000000	0.00000000	60.00264200	27.85705750	0.000000	1
